pre_food,post_food,
배추나물,배추나물,
찐빵*보리차,호빵_안흥찐빵,
흰밥,쌀밥,
우동야채볶음,가쓰오우동볶음,
황도슬라이스,과일가공품_황도,
흰밥,쌀밥,
옥수수샐러드,옥수수샐러드,
오이민찌무침,돼지고기오이볶음,
맛탕*요구르트,고구마맛탕,
칼제비국,들깨칼제비,
맛살계란말이,맛살계란찜,
굴소스버섯볶음,굴소스양파당근버섯볶음,
굴무국,굴무국,
브로콜리*초장,브로콜리찜,
우엉채땅콩조림,우엉땅콩조림_산업체,
비름나물된장무침,비름나물된장무침,
육전,육전,
청경채겉절이*파김치,청경채겉절이,
김치수제비,김치수제비,
새송이볶음,새송이어묵볶음,
서리태콩조림,콩조림,
꼬막살파채초무침,꼬막무침,
천사채머스타드무침,천사채샐러드,
꼬마경단*요구르트,떡_쑥경단,
건파래실곤약무침,파래무침,
시레기들깨나물,시래기들깨나물,
마늘종닭조림,간장닭조림,
김자반,김자반,
쌀과자*미숫가루,일반과자_쌀과자,
감자채크레미볶음,감자채참치볶음,
콩국수,콩국수,
김말이찜*비빔야채,김말이,
민물새우얼갈이국,민물새우탕,
짜장돈불고기,간장돼지불고기,
해물동그랑땡,동그랑땡전,
부추양파겉절이,부추겉절이,
북어채다시마국,북어국,
명엽채볶음,명엽채볶음,
간장고추지,고추장아찌,
건포도푸실리샐러드,건포도단호박샐러드,
비름나물*열무김치,비름나물,
찐고구마,찐고구마,
돌나물무침,돌나물무침,
훈제오리죽순볶음,훈제오리볶음,
브로콜리스테이크조림,돼지목살스테이크,
올방개묵미나리무침,미나리무침,
장떡전,장떡,
호박죽,죽_단호박죽,
흰밥,쌀밥,
오이부추겉절이,부추겉절이,
에이스*수제딸기쥬스,비스킷/쿠키/크래커_에이스,
비엔나메란조림,비엔나메추리알볶음,
천사채푸실리샐러드,천사채샐러드,
우묵무침,묵무침,
김말이찜*초간장,김말이,
곤드레나물전,깻잎전,
컬리플라워콘무침,컬리플라워해물샐러드,
단호박찜*요구르트,참깨단호박찜,
양배추맛살무침,양배추무침,
삶은양배추*열무김치,양념간장양배추찜,
닭살곤약무침,닭사색곤약냉채,
조개살호박볶음,조개살토란대볶음,
우삼겹숙주볶음,우삼겹볶음,
맑은버섯탕국,맑은버섯두부탕,
당근계란찜,계란찜,
망고푸딩*밀키스,푸딩_망고푸딩,
참치데리야끼조림,고등어데리야끼구이,
청파래생선까스*타르,생선까스,
우엉채조림*석박지,우엉채볶음,
임연수구이,임연수구이,
가지미나리무침,미나리무침,
가지전*양념장,가지전,
쌈무야채무침,쌈무,
블루베리증편*생강차,증편,
곤드레밥*계란국,계란국,
야채두부스틱,두부튀김,
돈채곤약조림,돈육장조림,
새우튀김*칠리소스,새우튀김,
부추스크램블,계란부추스크램블,
새송이조림,새송이조림,
열무우렁나물,열무나물,
모듬생선조림,생선조림,
호박두부된장국,호박잎두부된장국,
볶음김치*온두부,갓김치볶음,
군만두구이,군만두,
호박죽,호박죽,
오리훈제볶음,오리훈제숙주볶음,
땅콩무조림,땅콩조림,
유부장국,미역두부장국,
탕수육*파인소스,탕수육,
베이컨볶음우동,베이컨볶음우동,
약과*요구르트,약과,
해물동그랑땡전*케찹,동그랑땡전,
유채겉절이,채소겉절이,
병아리콩조림,병아리콩샐러드,
메밀묵김치무침,메밀묵김치무침,
요플레,발효유_떠먹는 요구르트,
들깨순대볶음,들깨순볶음,
유부초밥,유부초밥,
미니돈까스,미니돈까스난자완스,
쌀과자*오렌지쥬스,일반과자_쌀과자,
고구마닭갈비,고구마닭갈비,
흰밥,쌀밥,
황태미역국,황태미역국,
들깨무채국,들깨무채국,
메란곤약조림,메추리알곤약조림,
닭다리살데리구이,닭다리살데리야끼구이,
비피더스,발효유_비피더스플레인,
맑은순두부국,맑은순두부국,
마늘쫑맛살볶음,마늘쫑볶음,
배추당면국,배추국,
소고기청경채볶음,소고기청경채볶음,
버섯맑은국,버섯어묵국,
방어데리야끼구이,고등어데리야끼구이,
탕평채,탕평채,
컬리플라워볶음,콜리플라워볶음,
김치제육두루치기,김치두루치기,
가지구이*양념장,가지구이,
순대깻잎볶음,깻잎순대볶음,
멸치호박씨조림,멸치조림,
아주까리나물,피마자나물볶음,
흰밥,쌀밥,
두부두루치기,두부두루치기,
짜장덮밥,짜장덮밥,
계란후라이,계란후라이,
양상추샐러드*오리엔탈,양상추샐러드,
쑥앙금절편*요구르트,떡_쑥절편,
물파래무침,파래무침,
샤브샤브국,샤브샤브,
팽이버섯볶음,팽이버섯볶음,
왕만두찜&양념장,왕만두,
토마토오이샐러드,토마토오이요거트샐러드,
열무나물,열무나물,
한식된장찌개,된장찌개,
소불고기볶음,소불고기고추볶음,
홍합국,홍합국,
돈육춘장불고기,돈육고추장불고기,
죽순들깨볶음,죽순들깨볶음,
증편(후원),증편,
간장순살닭강정,간장닭강정,
실곤약무침,실곤약탕평채,
두부엿장조림,두부조림,
고들빼기,고들빼기김치,
흰밥,쌀밥,
돈육춘장볶음,돈육장조림,
두부강정,두부강정,
얼갈이된장나물,얼갈이나물,
닭다리살간장구이,닭다리살양념구이,
고추지양념장,고추장아찌,
안흥찐빵*요구르트,호빵_안흥찐빵,
경상도식육개장,육개장,
김말이찜,김말이,
치커리초장무침,치커리무침,
메밀전병구이,메밀전병,
감자스프,감자수프,
순살돈까스,돈까스,
청포묵달래무침,청포묵무침,
양상추샐러드,양상추샐러드,
과일(기관제공),샐러드_Allfresh하루과일도시락,
콩나물맑은국,콩나물국,
옥수수오이무침,오이무침,
깻잎지무침,깻잎순들깨무침,
김치숙주국,김치국,
비엔나야채볶음,버섯야채볶음,
건새우견과류조림,건새우견과류볶음,
부추호박전,호박전,
떠먹는요플레*카스텔라,발효유_떠먹는 요구르트,
물만두찜,물만두,
오이스틱,오이무침,
배추전,배추전,
미소된장국,미소된장국,
비빔밥*두부쌈장,비빔밥,
마카로니감자샐러드,마카로니샐러드,
타코야끼,타코야끼,
건새우근대국,건새우근대국,
청경채소고기볶음,청경채소고기볶음,
야채스프링롤,스프링롤,
가지민찌볶음,가지돼지고기볶음,
오리맛살겨자채무침,맛살잡채,
쫄면무침,야채쫄면,
올방개묵,청포묵무침,
어묵파국,어묵국,
임연수데리조림,임연수조림,
야채계란말이,야채계란찜프리타타,
봄동무침,봄동두부무침,
우거지된장국,우거지된장국,
버섯제육볶음,버섯제육볶음,
우엉강정,튀긴우엉버섯볶음,
두부김치국,두부김치양파국,
닭살데리야끼볶음,닭가슴살데리야끼볶음,
호박찌개,호박찌개,
멘보샤,멘보샤,
볼어묵떡조림,어묵떡볶음,
마파두부덮밥,마파두부덮밥,
로메인양배추샐러드,양배추샐러드,
감귤,귤_온주밀감_생것,
콩나물밥,쌀밥,
새우튀김,새우튀김,
야채비빔밥*두부쌈장,비빔밥,
얼갈이겉절이,봄동겉절이,
찐고구마*보리차,기타 즉석식품_찐고구마,
오복지무침,목이버섯무침,
밤만쥬*두유,빵_밤만주,
미나리부추전,부추전,
시래기콩탕,시래기들깨탕,
새우까스*타르,새우튀김,
스팸구이,스팸가지볶음,
인절미과자*요구르트,스낵과자_고소한인절미스낵,
조기무조림,조기조림,
게살크림스프,게살스프,
잡채어묵볶음,감자채어묵볶음,
미트볼데리조림,미트볼조림,
브로컬리숙회,브로컬리계란찜,
냉이우렁된장국,냉이무된장국,
고추장불고기,고추장오리불고기,
양배추찜*쌈장,양배추두부쌈,
새참바,어묵_새참바골드,
연두부찜*양념장,연두부찜,
건새우무조림,건새우볶음,
치커리무침,치커리무침,
매콤호박국,매운애호박국,
소고기가지볶음,소고기가지볶음,
세멸치볶음,멸치볶음,
오그락지무침,무말랭이무침,
귤,귤_온주밀감_생것,
오리훈제야채볶음,아보카도오일훈제오리야채볶음,
부추적채무침,부추무침,
소세지야채볶음,소세지야채볶음,
고구마순무침,고구마순무침,
민물새우탕,민물새우탕,
닭고기카레볶음,닭가슴살카레볶음,
봄동된장나물,(저염)봄동나물,
아욱미소국,아욱된장국,
당근계란말이,당근계란볶음,
무장아찌,무장아찌무침,
돈육그린빈스장조림,돈육장조림,
단호박채볶음,애호박채볶음,
고추지무침,고추장아찌,
얼큰순두부국,명란순두부국,
소고기콩나물비빔밥,쇠고기나물비빔밥,
황태채무침,황태채볶음,
고구마맛탕,고구마맛탕,
맑은무채국,들깨무채국,
올방개묵*양념장,어묵양파볶음,
참나물생채,참나물무침,
파세리계란찜,계란찜,
숙주굴소스볶음,여주굴소스볶음,
춘권*칠리소스,춘권,
양상추샐러드,양상추샐러드,
밀감,귤_온주밀감_생것,
오징어숙회,오징어숙회,
미나리초무침,미나리무침,
떡갈비,떡갈비,
상추양파무침,상추무침,
임연수데리야끼구이,고등어데리야끼구이,
쑥갓튀김,도라지채소튀김,
유부겨자냉채,냉채,
북어국,북어국,
쇠고기부추국,쇠고기배추국,
베이컨계란볶음,베이컨버섯볶음,
검정콩자반,콩자반,
양배추케요,양배추샐러드,
조갯살맑은국,조갯살들깨쑥국,
들기름두부구이*양념장,두부구이,
무숙채,무생채,
돈채무쌈무침,돼지고기쌈구이와매실소스,
초계국수탕,초계탕,
손만두찜*초간장,물만두,
노각미역무침,노각무침,
유부파국,순두부버섯달걀파국,
어묵볶음,어묵볶음,
컬리플라워초장무침,콜리플라워볶음,
파채간장불고기,간장불고기,
비엔나야채조림,햄야채볶음,
감자전,감자전,
상추무국,무국,
닭간장조림,닭간장조림,
순두부새싹흑임자,두부흑임자샐러드,
돈김치볶음*온두부,돼지고기두부김치,
묵은지고등어조림,고등어조림,
숙주맛살나물,숙주나물,
콩나물냉국,콩나물냉국,
함박스테이크,함박스테이크,
콘샐러드*파김치,콘샐러드,
수수부꾸미*두유,떡_우리팥 수수팥떡,
차돌된장국,차돌박이된장국,
시레기나물,시래기나물,
새우스크램블,칵테일새우계란찜,
부대찌개*사리면,부대찌개,
오징어참나물무침,오징어무침,
토마토상추샐러드,토마토샐러드,
꽈리고추메란조림,꽈리고추조림,
닭살야채유자무침,닭가슴살냉채,
건포도감자샐러드*열무김치,건포도단호박샐러드,
맛탕*오렌지쥬스,고구마맛탕,
홍합탕,홍합탕,
미역냉국,미역냉국,
가지된장무침,가지나물간장무침,
노각무침,노각무침,
꼬막감자조림,꼬막간장찜,
온순두부양념장,순두부,
파래생선까스*타르,생선까스,
토마토야채샐러드,과일오이토마토샐러드,
만쥬*포도쥬스,빵_밤만주,
돈채느타리버섯볶음,햄느타리버섯볶음,
야채샐러드*드레싱,단호박야채샐러드,
모닝빵*김구이,빵_모닝빵,
흰밥,쌀밥,
차돌순두부국,차돌순두부찌개,
육전*양배추초장무침,육전야채쌈,
물만두*초간장,물만두,
고구마순줄기볶음,고구마줄기볶음,
김치무채국,김치국,
도토리묵야채무침,도토리묵무침,
가지나물*알타리김치,가지나물,
수수부꾸미*감귤쥬스,떡_우리팥 수수팥떡,
소고기배추국,소고기양배추국,
순살양념치킨,양념치킨,
야채카레소스,카레소스,
꽈리멸치볶음,꽈리고추멸치볶음,
순대국밥,순대국밥,
유부채두부조림,무채두부조림,
스틱오이*쌈장,오이무침,
엑티비아,농후발효유_액티비아병플레인,
오삼불고기,오징어삼겹살볶음,
꽈리닭가슴살조림,꽈리고추닭가슴살볶음,
해물된장찌개,해물된장찌개,
배추나물*열무김치,배추나물,
보름달1,빵_삼립보름달,
스팸김치볶음,스팸김치볶음,
서리태멸치조림,멸치조림,
푸실리샐러드,푸실리샐러드,
새우동그랑땡*케찹,로제새우완자,
북어채콩나물국,달걀북어콩나물국,
갈비만두구이,갈비만두,
녹두전*쿨피스,반찬_녹두전,
흰밥,쌀밥,
메란돈육조림,계란장조림,
쌈무닭살무침,닭가슴살냉채,
맛탕*두유,고구마맛탕,
오이생채,오이생채,
꿀호떡*아침햇살,호떡_꿀호떡,
감자무채국,감자국,
대패숙주볶음,대패목살숙주볶음,
닭살버섯불고기,버섯불고기,
미니돈까스조림,미니돈까스난자완스,
가지튀김*초간장,가지튀김,
청경채겉절이*석박지,청경채겉절이,
사태떡찜,돼지고기사태떡찜,
당근스크램블,당면스크램블,
토란대들깨나물,토란대들깨나물,
부추계란국,부추계란국,
토마토스파게티,미트볼스파게티프리터,
참치감자샐러드,맛살감자샐러드,
초코도넛*쿨피스,도넛_초코도넛,
코다리콩나물찜,콩나물코다리찜,
무채나물,무채나물,
돈육찹스테이크,돼지고기찹스테이크,
순두부새싹양념장,순두부,
훈제오리김치볶음,훈제오리김치볶음,
들깨버섯국,들깨국,
물미역초무침*열무김치,오징어미역초무침,
감자구이*식혜,감자구이,
오징어콩나물국,오징어콩나물국,
촉촉건파래무침,파래무침,
황태국,황태국,
고사리나물볶음,고사리나물볶음,
차돌청경채볶음,차돌박이공심채볶음,
더덕고추잎무침,산나물건고춧잎볶음,
미나리무생채,미나리생채,
건자반볶음,김자반,
새우김치전,오징어김치전,
만쥬*생강차,빵_밤만주,
실곤약베이컨샐러드,곤약샐러드,
고추잡채,고추잡채,
청경채쭈꾸미볶음,시금치쭈꾸미볶음,
톳나물두부무침,톳나물두부무침,
맛살전계란전,맛살전,
시금치된자국,시금치된장국,
고구마닭볶음,고구마닭볶음탕,
돌나물유자청무침,도라지유자청생채,
간새우두부조림,두부조림,
단호박스프,단호박스프,
동그랑땡*오색산적,산적꼬치,
감자전*양념장,감자전,
흰밥,쌀밥,
야채과일샐러드,단호박야채샐러드,
찐빵*유자차,호빵_안흥찐빵,
짜장돈불고기,돈육고추장불고기,
흰밥,쌀밥,
훈제오리떡볶음,훈제오리볶음,
꽈리고추햄볶음,꽈리고추햄볶음,
일식장국,미소장국,
시금치숙주나물,시금치나물,
크림소스닭볶음,로제닭볶음탕,
도토리묵*양념장,도토리청포묵양념무침,
날김구이*양념장,김구이,
청포묵김치무침,메밀묵김치무침,
자반김,김자반,
간장깻잎찜,깻잎찜,
기관제공(바나나),바나나_생것,
임연수김치조림,임연수조림,
우동면간장볶음,가쓰오우동볶음,
크림소스스파게티,까르보나라스파게티,
열무김치*구이김,열무김치,
다시마무채국,건새우무채국,
바나나푸실리샐러드,바나나샐러드,
부추무침,부추무침,
닭살카레소스,카레소스,
바지락아욱국,건새우아욱국,
대패삼겹살숙주볶음,대패삼겹살숙주볶음,
땅콩연근조림,땅콩조림,
수수부꾸미*보리차,떡_우리팥 수수팥떡,
청파래생선까스,생선까스,
모듬야채바나나샐러드,바나나야채샐러드,
떡갈비조림,떡갈비,
모닝빵*딸기잼,빵_모닝빵,
홍합살미역국,홍합미역국,
참나물무침*열무김치,참나물무침,
핫도그*식혜,핫도그,
시금치크레미무침,시금치들깨무침,
돈채가지볶음,돼지고기가지볶음,
모듬버섯볶음,당면버섯볶음,
게살스프,게살스프,
바지락무국,바지락국,
꿀호떡*보리차,호떡_꿀호떡,
깐쇼새우,깐쇼새우,
흰밥,쌀밥,
닭살카레볶음,닭카레볶음,
곤약어묵조림,곤약조림,
가지구이전,가지전,
샌드위치(기관제공),샌드위치_아삭햄치즈샌드위치,
맑은김치국,김치국,
임연수찜,임연수찜,
연두부*양념장,연두부찜,
물미역사과채초무침,미역초무침,
토스트*요플레,샌드위치_햄&치즈 토스트,
감자수제비국,감자수제비,
함박스테이크,함박스테이크,
치커리샐러드,치커리샐러드와올리브마늘드레싱,
순대*편육찜,순대,
연근어묵조림,연근어묵볶음,
흰밥,쌀밥,
야채김밥,야채김밥,
북어채살맛살샐러드,맛살감자샐러드,
슬라이스단무지,단무지/피클_반달단무지,
조랭이떡미역국,미역국,
방어데리야끼,고등어데리야끼구이,
단호박콩조림,단호박꿀조림,
오삼불고기볶음,오징어불고기,
어묵우거지국,어묵국,
묵은지무침,묵은지부침,
두부까스,두부튀김,
마늘쫑멸치조림,마늘쫑조림,
들깨토란국,들깨토란탕,
흰밥,쌀밥,
콩나물,콩나물무침,
연양갱*피땅콩,양갱_연양갱,
닭가슴살야채조림,닭가슴살야채스크램,
후랑크볶음,후랑크소세지볶음,
양배추호박전,호박전,
게살순두부국,들깨순두부국,
닭살데리야끼조림,닭다리살데리야끼구이,
도토리묵치커리무침,도토리묵무침,
단무지채무침*모닝빵,단무지무침,
흰밥,쌀밥,
돈떡갈비찜,떡갈비찜,
호두두부조림,두부조림,
늙은호박죽(그릇,죽_단호박죽,
다시마감자채국,감자국,
사골당면국,사골당면국,
파래자반,돌파래자반들기름볶음,
수제모듬피클*파김치,파김치,
약과*생강차,전통과자_개성약과,
참치김치국,김치국,
포실북어느타리무침,느타리버섯무침,
버섯무나물,무나물,
재래식구이김,김구이,
알감자조림*열무김치,알감자조림,
황태채무국,황태채무국,
훈제오리볶음,훈제오리볶음,
오이스틱*아삭고추*쌈장,오이무침,
흰밥,쌀밥,
닭살단호박무침,닭고기채소무침,
새싹순두부양념장,새싹연두부,
피망어묵채볶음,피망어묵볶음,
마가렛*오렌지쥬스,비스킷/쿠키/크래커_마가렛트,
김말이찜야채무침,김말이,
모듬피클,피클,
맑은짬뽕국,나가사끼짬뽕국,
찐만두*초간장,물만두,
쌈무채야채무침,쌈무,
찐옥수수*식혜,찐옥수수,
흰밥,쌀밥,
수육*무말랭이무침,수육무침,
메란꽈리고추조림,메추리알꽈리고추조림,
오징어야채무침,오징어무침,
브로콜리어묵조림,브로콜리들깨조림,
오이지냉국,오이지냉국,
파래생선까스,생선까스,
만쥬*요구르트,빵_밤만주,
크레미스프,크래미스프,
땅콩스크램블,스크램블에그,
아주까리나물,미나리나물,
콩가루시레기국,콩물시래기국,
옛날김밥,김밥,
콘샐러드*단무지,콘샐러드,
닭살곤약무췸,닭사색곤약냉채,
미트볼케찹조림,미트볼조림,
간장깻잎,깻잎간장나물,
양배추쌈*아삭고추,양배추두부쌈,
바지락시금치국,바지락국,
닭살피망볶음,닭살가지볶음,
오색전,산적꼬치,
스파게티,스파게티,
오삼볶음,오징어삼겹살볶음,
돈메추리알조림,돈육메추리알장조림,
부추감자채볶음,부추감자채볶음,
프렌치토스트*식혜,빵_클래식 프렌치토스트,
우불고기볶음,한우불고기볶음,
돈사태김치찜,돼지고기김치찜,
콩나무국,콩나물국,
베이컨버터감자구이,감자버터구이,
병아리콩멸치조림,멸치조림,
김치유부국,김치두부국,
고등어카레구이,고등어카레구이,
우엉채호두조림,호두조림,
돌나물사과샐러드,돌나물샐러드,